El programa ha tardado 28.218900 segundos en realizar las operaciones con N = 10000
El programa ha tardado 34.119500 segundos en realizar las operaciones con N = 10000
El programa ha tardado 36.163666 segundos en realizar las operaciones con N = 10000
El programa ha tardado 38.071845 segundos en realizar las operaciones con N = 10000
